artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions
org.reaktivity:nukleus-http2.spec,org.reaktivity:nukleus-http2.spec:0.76,0.76,1569464800000,0,4,1,https://github.com/reaktivity/nukleus-http2.spec,reaktivity,nukleus-http2.spec,https://api.github.com/repos/reaktivity/nukleus-http2.spec/languages,Java,True,"[{'name': '0.43', 'ts': 1523904461000}, {'name': '0.20', 'ts': 1502751690000}, {'name': '0.15', 'ts': 1499232301000}, {'name': '0.16', 'ts': 1499662521000}, {'name': '0.21', 'ts': 1503017842000}, {'name': '0.11', 'ts': 1498085974000}, {'name': '0.12', 'ts': 1498162891000}, {'name': '0.19', 'ts': 1502379104000}, {'name': '0.17', 'ts': 1499791314000}, {'name': '0.18', 'ts': 1499799194000}, {'name': '0.31', 'ts': 1510189288000}, {'name': '0.26', 'ts': 1506479544000}, {'name': '0.14', 'ts': 1498877008000}, {'name': '0.27', 'ts': 1507069889000}, {'name': '0.32', 'ts': 1511400154000}, {'name': '0.13', 'ts': 1498779827000}, {'name': '0.22', 'ts': 1503086542000}, {'name': '0.25', 'ts': 1506051459000}, {'name': '0.30', 'ts': 1508220920000}, {'name': '0.28', 'ts': 1507335685000}, {'name': '0.7', 'ts': 1496538266000}, {'name': '0.29', 'ts': 1508212894000}, {'name': '0.5', 'ts': 1492232202000}, {'name': '0.37', 'ts': 1516763905000}, {'name': '0.8', 'ts': 1496687267000}, {'name': '0.6', 'ts': 1492620061000}, {'name': '0.42', 'ts': 1522731180000}, {'name': '0.4', 'ts': 1491942400000}, {'name': '0.3', 'ts': 1490994881000}, {'name': '0.23', 'ts': 1503723757000}, {'name': '0.2', 'ts': 1489812990000}, {'name': '0.9', 'ts': 1496874712000}, {'name': '0.24', 'ts': 1505276265000}, {'name': '0.1', 'ts': 1489433312000}, {'name': '0.68', 'ts': 1562122983000}, {'name': '0.41', 'ts': 1522647782000}, {'name': '0.69', 'ts': 1563227684000}, {'name': '0.67', 'ts': 1561443062000}, {'name': '0.66', 'ts': 1557298231000}, {'name': '0.70', 'ts': 1563768578000}, {'name': '0.75', 'ts': 1568212380000}, {'name': '0.71', 'ts': 1567098277000}, {'name': '0.72', 'ts': 1567476747000}, {'name': '0.73', 'ts': 1567749967000}, {'name': '0.74', 'ts': 1567797247000}, {'name': '0.76', 'ts': 1569464800000}, {'name': '0.58', 'ts': 1545841919000}, {'name': '0.55', 'ts': 1544055243000}, {'name': '0.56', 'ts': 1544674869000}, {'name': '0.57', 'ts': 1545426203000}, {'name': '0.61', 'ts': 1549413391000}, {'name': '0.59', 'ts': 1547947641000}, {'name': '0.62', 'ts': 1551316981000}, {'name': '0.65', 'ts': 1553833954000}, {'name': '0.60', 'ts': 1548460405000}, {'name': '0.63', 'ts': 1551638052000}, {'name': '0.64', 'ts': 1552429882000}, {'name': '0.10', 'ts': 1497391649000}, {'name': '0.47', 'ts': 1532983167000}, {'name': '0.50', 'ts': 1535560788000}, {'name': '0.45', 'ts': 1524007725000}, {'name': '0.44', 'ts': 1523995121000}, {'name': '0.46', 'ts': 1524084668000}, {'name': '0.48', 'ts': 1534549840000}, {'name': '0.51', 'ts': 1536773376000}, {'name': '0.52', 'ts': 1539978677000}, {'name': '0.49', 'ts': 1535503257000}, {'name': '0.54', 'ts': 1542317983000}, {'name': '0.36', 'ts': 1516436918000}, {'name': '0.35', 'ts': 1513232896000}, {'name': '0.53', 'ts': 1542159116000}, {'name': '0.33', 'ts': 1512094205000}, {'name': '0.38', 'ts': 1520749860000}, {'name': '0.39', 'ts': 1521135381000}, {'name': '0.40', 'ts': 1522563123000}, {'name': '0.34', 'ts': 1512409261000}]"
com.github.tcl-ec:tclsms,com.github.tcl-ec:tclsms:1.1.0,1.1.0,1565172555000,0,5,4,https://github.com/tcl-ec/tclsms_sdk,tcl-ec,tclsms_sdk,https://api.github.com/repos/tcl-ec/tclsms_sdk/languages,Java,True,"[{'name': '1.1.0', 'ts': 1565172555000}, {'name': '1.0.0', 'ts': 1562582677000}]"
com.github.hazendaz.maven:smartsprites-maven-plugin,com.github.hazendaz.maven:smartsprites-maven-plugin:2.2.0,2.2.0,1709505021000,0,12,3,https://github.com/hazendaz/smartsprites-maven-plugin,hazendaz,smartsprites-maven-plugin,https://api.github.com/repos/hazendaz/smartsprites-maven-plugin/languages,Java,True,"[{'name': '2.2.0', 'ts': 1709505021000}, {'name': '2.1.3', 'ts': 1701226867000}, {'name': '2.0.0', 'ts': 1514852562000}, {'name': '2.1.1', 'ts': 1642546551000}, {'name': '2.1.0', 'ts': 1636948067000}, {'name': '2.1.2', 'ts': 1665194634000}]"
com.lahsivjar:gcp-storage-wagon,com.lahsivjar:gcp-storage-wagon:3.0,3.0,1576503196000,0,8,4,https://github.com/lahsivjar/gcp-storage-wagon/tree/master,lahsivjar,gcp-storage-wagon,https://api.github.com/repos/lahsivjar/gcp-storage-wagon/languages,Java,True,"[{'name': '0.1', 'ts': 1538937972000}, {'name': '1.0', 'ts': 1539113895000}, {'name': '2.0', 'ts': 1548871481000}, {'name': '2.1', 'ts': 1552328777000}, {'name': '3.0', 'ts': 1576503196000}]"
org.eclipse.digitaltwin.basyx:basyx.aasregistry-service-release-kafka-mongodb,org.eclipse.digitaltwin.basyx:basyx.aasregistry-service-release-kafka-mongodb:2.0.0-milestone-03.1,2.0.0-milestone-03.1,1722954085000,0,5,5,https://github.com/eclipse-basyx/basyx-java-server-sdk/tree/main/basyx.aasregistry/basyx.aasregistry-service-release-kafka-mongodb,eclipse-basyx,basyx-java-server-sdk,https://api.github.com/repos/eclipse-basyx/basyx-java-server-sdk/languages,Java,True,"[{'name': '2.0.0-milestone-03.1', 'ts': 1722954085000}, {'name': '2.0.0-milestone-03', 'ts': 1722527465000}, {'name': '2.0.0-milestone-02', 'ts': 1709914381000}]"
com.contrastsecurity:cassandra-migration,com.contrastsecurity:cassandra-migration:0.6,0.6,1448811690000,0,8,3,https://github.com/Contrast-Security-OSS/cassandra-migration,Contrast-Security-OSS,cassandra-migration,https://api.github.com/repos/Contrast-Security-OSS/cassandra-migration/languages,Java,True,"[{'name': '0.6', 'ts': 1448811690000}, {'name': '0.4', 'ts': 1442085422000}, {'name': '0.3', 'ts': 1441978714000}, {'name': '0.2', 'ts': 1440900876000}, {'name': '0.5', 'ts': 1443146263000}]"
org.parttio:canvas-java,org.parttio:canvas-java:2.0.0,2.0.0,1682670551000,0,2,1,https://github.com/parttio/vaadin-flow-canvas,parttio,vaadin-flow-canvas,https://api.github.com/repos/parttio/vaadin-flow-canvas/languages,Java,True,"[{'name': '2.0.0', 'ts': 1682670551000}]"
org.liurb.ai.sdk:java-ai-sdk,org.liurb.ai.sdk:java-ai-sdk:0.2.1,0.2.1,1724380496000,0,6,4,https://github.com/lrbmike/java-ai-sdk,lrbmike,java-ai-sdk,https://api.github.com/repos/lrbmike/java-ai-sdk/languages,Java,True,"[{'name': '0.2.0', 'ts': 1724148887000}, {'name': '0.2.1', 'ts': 1724380496000}, {'name': '0.1.0', 'ts': 1718162955000}, {'name': '0.1.1', 'ts': 1723990092000}, {'name': '0.0.1', 'ts': 1717555209000}, {'name': '0.0.2', 'ts': 1717760574000}, {'name': '0.0.3', 'ts': 1718100809000}]"
me.shakiba.jsonrpc:jsonrpc,me.shakiba.jsonrpc:jsonrpc:0.1.0,0.1.0,1362110904000,0,5,2,http://github.com/shakiba/jsonrpc-java,shakiba,jsonrpc-java,https://api.github.com/repos/shakiba/jsonrpc-java/languages,Java,True,"[{'name': '0.1.0', 'ts': 1362110904000}]"
com.omertron:themoviedbapi,com.omertron:themoviedbapi:4.3,4.3,1462126120000,0,9,6,scm:git:git@github.com:Omertron/api-themoviedb.git,Omertron,api-themoviedb,https://api.github.com/repos/Omertron/api-themoviedb/languages,Java,True,"[{'name': '3.10', 'ts': 1416314344000}, {'name': '3.11', 'ts': 1420048231000}, {'name': '3.8', 'ts': 1383819379000}, {'name': '3.9', 'ts': 1387730210000}, {'name': '3.7', 'ts': 1377246253000}, {'name': '3.4', 'ts': 1363611373000}, {'name': '3.6', 'ts': 1372249989000}, {'name': '3.3', 'ts': 1355748760000}, {'name': '4.3', 'ts': 1462126120000}, {'name': '4.2', 'ts': 1456480640000}, {'name': '4.1', 'ts': 1452250343000}, {'name': '4.0', 'ts': 1426597918000}]"
com.wandrell.tabletop:stats,com.wandrell.tabletop:stats:0.1.1,0.1.1,1434476194000,0,4,1,https://www.github.com/bernardo-mg/tabletop-stats-java,bernardo-mg,tabletop-stats-java,https://api.github.com/repos/bernardo-mg/tabletop-stats-java/languages,Java,True,"[{'name': '0.1.1', 'ts': 1434476194000}]"
io.github.ci-cmg.cruise-pack:cruise-pack,io.github.ci-cmg.cruise-pack:cruise-pack:0.4.7,0.4.7,1710243052000,0,16,14,scm:git:https://github.com/CI-CMG/JCruisePack.git,CI-CMG,JCruisePack,https://api.github.com/repos/CI-CMG/JCruisePack/languages,Java,True,"[{'name': '0.4.6', 'ts': 1710241939000}, {'name': '0.4.5', 'ts': 1710214128000}, {'name': '0.4.4', 'ts': 1710211176000}, {'name': '0.4.7', 'ts': 1710243052000}, {'name': '0.4.2', 'ts': 1710205741000}, {'name': '0.4.3', 'ts': 1710206728000}]"
com.plugatar.xteps2:xteps2-selenide,com.plugatar.xteps2:xteps2-selenide:1.1,1.1,1689352670000,0,5,1,https://github.com/evpl/xteps2,evpl,xteps2,https://api.github.com/repos/evpl/xteps2/languages,Java,True,"[{'name': '1.1', 'ts': 1689352670000}]"
org.jodah:concurrentunit,org.jodah:concurrentunit:0.3.0,0.3.0,1348094459000,0,1,1,http://github.com/jhalterman/concurrentunit/,jhalterman,concurrentunit,https://api.github.com/repos/jhalterman/concurrentunit/languages,Java,True,"[{'name': '0.3.0', 'ts': 1348094459000}]"
com.stenway:wsv,com.stenway:wsv:0.8.1,0.8.1,1619082414000,0,2,1,https://github.com/Stenway/WSV-Java,Stenway,WSV-Java,https://api.github.com/repos/Stenway/WSV-Java/languages,Java,True,"[{'name': '0.8.0', 'ts': 1618935896000}, {'name': '0.8.1', 'ts': 1619082414000}]"
at.yawk.numaec:numa-eclipse-collections,at.yawk.numaec:numa-eclipse-collections:0.2,0.2,1581703405000,0,4,1,http://github.com/yawkat/numaec/tree/master,yawkat,numaec,https://api.github.com/repos/yawkat/numaec/languages,Java,True,"[{'name': '0.1', 'ts': 1577036262000}, {'name': '0.2', 'ts': 1581703405000}]"
com.integralblue:httpresponsecache,com.integralblue:httpresponsecache:1.3,1.3,1352863564000,0,4,1,https://github.com/candrews/HttpResponseCache,candrews,HttpResponseCache,https://api.github.com/repos/candrews/HttpResponseCache/languages,Java,True,"[{'name': '1.3', 'ts': 1352863564000}, {'name': '1.2', 'ts': 1345162278000}, {'name': '1.0.0', 'ts': 1328845012000}]"
com.securionpay:securionpay-java,com.securionpay:securionpay-java:2.8.0,2.8.0,1659702927000,0,4,3,https://github.com/securionpay/securionpay-java.git,securionpay,securionpay-java,https://api.github.com/repos/securionpay/securionpay-java/languages,Java,True,"[{'name': '2.1.0', 'ts': 1443013198000}, {'name': '2.0.0', 'ts': 1433335364000}, {'name': '2.3.0', 'ts': 1494855152000}, {'name': '2.2.0', 'ts': 1483442412000}, {'name': '2.5.1', 'ts': 1546850370000}, {'name': '2.5.0', 'ts': 1539613579000}, {'name': '2.4.0', 'ts': 1515755430000}, {'name': '2.7.0', 'ts': 1646664129000}, {'name': '2.6.0', 'ts': 1644585747000}, {'name': '2.8.0', 'ts': 1659702927000}]"
org.kquiet:hecate,org.kquiet:hecate:0.0.4,0.0.4,1677497748000,0,13,6,https://github.com/kquiet/hecate/tree/main,kquiet,hecate,https://api.github.com/repos/kquiet/hecate/languages,Java,True,"[{'name': '0.0.4', 'ts': 1677497748000}, {'name': '0.0.3', 'ts': 1677201294000}, {'name': '0.0.2', 'ts': 1676541877000}, {'name': '0.0.1', 'ts': 1676339973000}]"
to.lova.jaxrs:jaxrs-range-filter,to.lova.jaxrs:jaxrs-range-filter:1.0.0,1.0.0,1516205017000,0,3,1,scm:git:git@github.com:heruan/jaxrs-range-filter.git,heruan,jaxrs-range-filter,https://api.github.com/repos/heruan/jaxrs-range-filter/languages,Java,True,"[{'name': '1.0.0', 'ts': 1516205017000}]"
io.github.xkitsios:mix-piece_sim-piece,io.github.xkitsios:mix-piece_sim-piece:v1.0.0-RC1,v1.0.0-RC1,1724199312000,0,2,1,https://github.com/xkitsios/Mix-Piece_Sim-Piece/tree/main,xkitsios,Mix-Piece_Sim-Piece,https://api.github.com/repos/xkitsios/Mix-Piece_Sim-Piece/languages,Java,True,"[{'name': 'v1.0.0-RC1', 'ts': 1724199312000}]"
io.bspk:httpsig,io.bspk:httpsig:0.0.6,0.0.6,1664915525000,0,10,8,https://github.com/bspk/httpsig-java,bspk,httpsig-java,https://api.github.com/repos/bspk/httpsig-java/languages,Java,True,"[{'name': '0.0.2', 'ts': 1653334571000}, {'name': '0.0.3', 'ts': 1653417853000}, {'name': '0.0.1', 'ts': 1653330137000}, {'name': '0.0.5', 'ts': 1664223312000}, {'name': '0.0.6', 'ts': 1664915525000}, {'name': '0.0.4', 'ts': 1653513226000}]"
io.cloudslang.content:score-rft,io.cloudslang.content:score-rft:0.0.2,0.0.2,1441182937000,0,7,2,https://github.com/CloudSlang/score-actions.git,CloudSlang,score-actions,https://api.github.com/repos/CloudSlang/score-actions/languages,Java,True,"[{'name': '0.0.2', 'ts': 1441182937000}]"
org.jpmml:jpmml-codemodel,org.jpmml:jpmml-codemodel:1.1.7,1.1.7,1626438588000,1,4,2,git://github.com/jpmml/jpmml-codemodel.git,jpmml,jpmml-codemodel,https://api.github.com/repos/jpmml/jpmml-codemodel/languages,Java,True,"[{'name': '1.1.7', 'ts': 1626438588000}, {'name': '1.1.6', 'ts': 1615756043000}, {'name': '1.1.1', 'ts': 1572162820000}, {'name': '1.1.4', 'ts': 1604148089000}, {'name': '1.1.5', 'ts': 1604916646000}, {'name': '1.1.3', 'ts': 1573138328000}, {'name': '1.1.2', 'ts': 1572817232000}, {'name': '1.1.0', 'ts': 1565547863000}, {'name': '1.0.1', 'ts': 1522011912000}, {'name': '1.0.0', 'ts': 1521883611000}]"
org.cryptomator:webdav-nio-adapter-servlet,org.cryptomator:webdav-nio-adapter-servlet:1.2.5,1.2.5,1707142090000,1,8,3,git@github.com:cryptomator/webdav-nio-adapter-servlet.git,cryptomator,webdav-nio-adapter-servlet,https://api.github.com/repos/cryptomator/webdav-nio-adapter-servlet/languages,Java,True,"[{'name': '1.2.5', 'ts': 1707142090000}, {'name': '1.0.11', 'ts': 1612810529000}, {'name': '1.2.3', 'ts': 1676306712000}, {'name': '1.2.4', 'ts': 1695029581000}, {'name': '1.2.0', 'ts': 1621495006000}, {'name': '1.2.2', 'ts': 1667208273000}, {'name': '1.2.1', 'ts': 1647967312000}, {'name': '1.1.0', 'ts': 1615471397000}, {'name': '1.0.7', 'ts': 1588087521000}, {'name': '1.0.6', 'ts': 1551183800000}, {'name': '1.0.8', 'ts': 1597739214000}, {'name': '1.0.2', 'ts': 1539209147000}, {'name': '1.0.5', 'ts': 1551177361000}, {'name': '1.0.4', 'ts': 1550215187000}, {'name': '1.0.0', 'ts': 1517574002000}, {'name': '1.0.3', 'ts': 1549893161000}, {'name': '1.0.1', 'ts': 1539204935000}]"
org.javaruntype:javaruntype,org.javaruntype:javaruntype:1.3,1.3,1479424559000,0,2,1,scm:git:git@github.com:javaruntype/javaruntype.git,javaruntype,javaruntype,https://api.github.com/repos/javaruntype/javaruntype/languages,Java,True,"[{'name': '1.2', 'ts': 1280962398000}, {'name': '1.0', 'ts': 1265071607000}, {'name': '1.1', 'ts': 1269957351000}, {'name': '1.3', 'ts': 1479424559000}]"
top.continew:continew-starter-api-doc,top.continew:continew-starter-api-doc:2.5.2,2.5.2,1723645660000,1,2,2,https://github.com/continew-org/continew-starter/continew-starter-api-doc,continew-org,continew-starter,https://api.github.com/repos/continew-org/continew-starter/languages,Java,True,"[{'name': '2.5.2', 'ts': 1723645660000}, {'name': '2.5.0', 'ts': 1723032244000}, {'name': '2.5.1', 'ts': 1723478374000}, {'name': '2.2.0', 'ts': 1719757890000}, {'name': '2.1.0', 'ts': 1717588261000}, {'name': '2.1.1', 'ts': 1719117125000}, {'name': '2.0.0', 'ts': 1713363606000}, {'name': '2.0.2', 'ts': 1716218660000}, {'name': '2.0.1', 'ts': 1715612355000}, {'name': '2.4.0', 'ts': 1722435022000}, {'name': '2.3.0', 'ts': 1721316705000}]"
io.github.rctcwyvrn:blake3,io.github.rctcwyvrn:blake3:1.3,1.3,1589577555000,0,2,1,https://github.com/rctcwyvrn/blake3,rctcwyvrn,blake3,https://api.github.com/repos/rctcwyvrn/blake3/languages,Java,True,"[{'name': '1.3', 'ts': 1589577555000}]"
uk.co.modular-it:bean-utils,uk.co.modular-it:bean-utils:0.9.10,0.9.10,1381296384000,0,7,2,git@github.com:modularit/bean-utils.git,modularit,bean-utils,https://api.github.com/repos/modularit/bean-utils/languages,Java,True,"[{'name': '0.9.10', 'ts': 1381296384000}, {'name': '0.9.9', 'ts': 1380132129000}, {'name': '0.9.5', 'ts': 1374853517000}, {'name': '0.9.4', 'ts': 1374734214000}, {'name': '0.9.7', 'ts': 1379765692000}, {'name': '0.9.6', 'ts': 1377066929000}, {'name': '0.9.2', 'ts': 1370846477000}, {'name': '0.9.3', 'ts': 1372353451000}, {'name': '0.9', 'ts': 1366238156000}]"
com.ttulka.spring.boot.configstore:configuration-properties-store-jdbc-spring-boot-starter,com.ttulka.spring.boot.configstore:configuration-properties-store-jdbc-spring-boot-starter:1.4.0,1.4.0,1654669121000,0,11,4,https://github.com/ttulka/spring-boot-configuration-properties-store,ttulka,spring-boot-configuration-properties-store,https://api.github.com/repos/ttulka/spring-boot-configuration-properties-store/languages,Java,True,"[{'name': '1.0.0', 'ts': 1597247961000}, {'name': '1.1.2', 'ts': 1604241608000}, {'name': '1.1.3', 'ts': 1605278638000}, {'name': '1.1.0', 'ts': 1597391980000}, {'name': '1.1.1', 'ts': 1600672055000}, {'name': '1.4.0', 'ts': 1654669121000}, {'name': '1.2.4', 'ts': 1616321127000}, {'name': '1.2.1', 'ts': 1607762816000}, {'name': '1.2.3', 'ts': 1613676609000}, {'name': '1.2.2', 'ts': 1610824476000}, {'name': '1.2.0', 'ts': 1605345171000}, {'name': '1.2.5', 'ts': 1622314019000}, {'name': '1.2.6', 'ts': 1622314513000}, {'name': '1.3.0', 'ts': 1622785088000}, {'name': '1.3.2', 'ts': 1624991636000}, {'name': '1.3.3', 'ts': 1627238142000}, {'name': '1.3.1', 'ts': 1623482912000}, {'name': '1.3.4', 'ts': 1629913666000}, {'name': '1.3.5', 'ts': 1638631410000}]"
at.molindo:molindo-amazonclient,at.molindo:molindo-amazonclient:2.0.0,2.0.0,1384443649000,0,5,1,git@github.com:molindo/molindo-amazonclient.git,molindo,molindo-amazonclient,https://api.github.com/repos/molindo/molindo-amazonclient/languages,Java,True,"[{'name': '2.0.0', 'ts': 1384443649000}]"
de.mytoys.maven.plugins:jspc-maven-plugin,de.mytoys.maven.plugins:jspc-maven-plugin:1.1.0,1.1.0,1307269231000,0,9,9,https://github.com/lenniboy/jspc-maven-plugin,lenniboy,jspc-maven-plugin,https://api.github.com/repos/lenniboy/jspc-maven-plugin/languages,Java,True,"[{'name': '1.1.0', 'ts': 1307269231000}, {'name': '1.0.0', 'ts': 1305894599000}]"
com.github.ajurasz:embedded-es-annotation,com.github.ajurasz:embedded-es-annotation:0.1,0.1,1510216020000,0,9,4,git@github.com:ajurasz/embedded-es-annotation.git,ajurasz,embedded-es-annotation,https://api.github.com/repos/ajurasz/embedded-es-annotation/languages,Java,True,"[{'name': '0.0', 'ts': 1510164334000}, {'name': '0.1', 'ts': 1510216020000}]"
org.freehep:freehep-psviewer,org.freehep:freehep-psviewer:2.0,2.0,1259530822000,0,3,3,http://github.com/freehep/freehep-psviewer,freehep,freehep-psviewer,https://api.github.com/repos/freehep/freehep-psviewer/languages,Java,True,"[{'name': '2.0', 'ts': 1259530822000}]"
io.github.kilmajster:keycloak-event-listener-slack,io.github.kilmajster:keycloak-event-listener-slack:0.3.0,0.3.0,1665420266000,0,22,2,http://github.com/kilmajster/keycloak-event-listener-slack,kilmajster,keycloak-event-listener-slack,https://api.github.com/repos/kilmajster/keycloak-event-listener-slack/languages,Java,True,"[{'name': '0.0.1', 'ts': 1664545113000}, {'name': '0.0.2', 'ts': 1665056864000}, {'name': '0.3.0', 'ts': 1665420266000}, {'name': '0.1.0', 'ts': 1665075948000}]"
org.schmidrules:schmidrules,org.schmidrules:schmidrules:1.0.0,1.0.0,1522094537000,0,3,2,http://github.com/schmidrules/schmidrules/tree/master,schmidrules,schmidrules,https://api.github.com/repos/schmidrules/schmidrules/languages,Java,True,"[{'name': '1.0.0', 'ts': 1522094537000}]"
com.power4j.fist:fist-support-security,com.power4j.fist:fist-support-security:2022.2.4,2022.2.4,1723185373000,4,16,12,https://github.com/power4j/fckit/fist-kit-dependencies/fist-kit-build/fist-kit-app/fist-security/fist-support-security,power4j,fckit,https://api.github.com/repos/power4j/fckit/languages,Java,True,"[{'name': '2022.2.2', 'ts': 1722842036000}, {'name': '2022.1.11', 'ts': 1718690703000}, {'name': '2022.2.3', 'ts': 1723023137000}, {'name': '2022.1.2', 'ts': 1671699646000}, {'name': '2022.1.4', 'ts': 1676947905000}, {'name': '2022.2.1', 'ts': 1722838073000}, {'name': '2022.1.1', 'ts': 1666756989000}, {'name': '2022.1.3', 'ts': 1671712397000}, {'name': '2022.2.4', 'ts': 1723185373000}, {'name': '2022.1.9', 'ts': 1692603311000}, {'name': '2022.1.8', 'ts': 1687684989000}, {'name': '2022.1.7', 'ts': 1683876014000}, {'name': '2022.1.5', 'ts': 1678692464000}, {'name': '2022.1.6', 'ts': 1682242959000}, {'name': '2022.1.10', 'ts': 1696826152000}]"
com.tosan.tools:tosan-mask-spring-boot-starter,com.tosan.tools:tosan-mask-spring-boot-starter:1.0.9,1.0.9,1714236654000,0,5,4,https://github.com/Tosan/tosan-mask-spring-boot-starter,Tosan,tosan-mask-spring-boot-starter,https://api.github.com/repos/Tosan/tosan-mask-spring-boot-starter/languages,Java,True,"[{'name': '1.0.0', 'ts': 1658640429000}, {'name': '1.0.9', 'ts': 1714236654000}, {'name': '2.2.0', 'ts': 1700668246000}, {'name': '2.1.0', 'ts': 1699965918000}, {'name': '1.0.2', 'ts': 1659249181000}, {'name': '1.0.4', 'ts': 1663594171000}, {'name': '1.0.5', 'ts': 1668883359000}, {'name': '1.0.3', 'ts': 1659423737000}, {'name': '1.0.1', 'ts': 1659207567000}, {'name': '1.0.6', 'ts': 1673705921000}, {'name': '1.0.7', 'ts': 1683723693000}, {'name': '1.0.8', 'ts': 1693043707000}, {'name': '2.0.1', 'ts': 1683723632000}, {'name': '2.0.2', 'ts': 1694950366000}, {'name': '2.0.0', 'ts': 1675672758000}]"
com.mobius-software.mqttsn:mqtt-sn-parser,com.mobius-software.mqttsn:mqtt-sn-parser:1.0.5,1.0.5,1541435062000,0,4,2,https://github.com/mobius-software-ltd/mqtt-sn-parser,mobius-software-ltd,mqtt-sn-parser,https://api.github.com/repos/mobius-software-ltd/mqtt-sn-parser/languages,Java,True,"[{'name': '1.0.2', 'ts': 1533653176000}, {'name': '1.0.1', 'ts': 1530540648000}, {'name': '1.0.5', 'ts': 1541435062000}, {'name': '1.0.4', 'ts': 1538579716000}, {'name': '1.0.3', 'ts': 1537367252000}, {'name': '1.0.0', 'ts': 1512754243000}]"
